LocInfo, Coord_X, Coord_y
0102f81063044736, 306425, 2255375
0102f81063040513, 306450, 2252025
0102f81063047eeb, 310593, 2252788
0102f81063045525, 305255, 2251095
0102f8106304f923, 306106, 2254740
0102f81063047e9d, 308492, 2255526
0102f8106320fa0f, 308777, 2256824
0102f8106304a070, 308927, 2254072
0102f8106304e819, 301315, 2253485
0102f81063040baa, 304795, 2253398
0102f8106304fb8d, 305031, 2252899
0102f810630401ab, 306300, 2253151
8102f8100000d8e5, 306300, 2253151
0102f8106304453b, 301315, 2253485
0102f810630420e1, 306106, 2254740
0102f81063042944, 307318, 2250995
0102f8106304596e, 308492, 2255526
8102f8100000daa3, 304370, 2253785
0102f8106304cb54, 306785, 2252142
0102f8106304ccfb, 307318, 2250995
0102f8106304ae85, 307796, 2255300
0102f8106304cb4e, 300374, 2253512
0102f81063042c90, 303105, 2251904
0102f8106304694f, 303575, 2255840
0102f8106304f293, 306300, 2253151
0102f81063040841, 307342, 2254305
0102f81063048b12, 302778, 2252421
0102f810630431dd, 303575, 2255840
0102f81063041910, 304414, 2253355
0102f8106304f27c, 304536, 2253390
0102f81063048195, 304640, 2253002
0102f81063042bf9, 304809, 2252303
0102f810630475a4, 309240, 2252540
0102f81063046f6a, 310832, 2251951
0102f81063048312, 303732, 2256210
0102f8106304148e, 303837, 2254156
0102f810630464da, 304795, 2253398
0102f81063043d37, 304809, 2252303
8102f8100000d8d9, 302560, 2254110
0102f8106304568f, 302010, 2256950
0102f8106304f8dd, 303058, 2252834
0102f81063043d85, 303840, 2252514
0102f81063046baa, 304166, 2254734
0102f8106304f8eb, 304862, 2253976
0102f8106304abd4, 305037, 2256143
0102f8106304f840, 305166, 2253274
0102f8106304dda0, 305960, 2252820
0102f8106304a040, 306407, 2253679
0102f81063040881, 306785, 2252142
0102f8106304e1d6, 300374, 2253512
0102f81063048501, 303530, 2253410
0102f8106304fab5, 303940, 2251175
0102f81063044752, 305804, 2253299
0102f81063048ab3, 307050, 2253850
8102f8100000d8b3, 307330, 2252400
0102f810630486f6, 301989, 2253909
0102f8106304e47b, 302010, 2256950
0102f81063048c02, 302545, 2252157
0102f81063049e1b, 304166, 2254734
0102f81063047800, 304619, 2254974
0102f81063044cf9, 304862, 2253976
0102f81063047881, 305426, 2255076
0102f810630436c2, 305804, 2253299
8102f8100000d8ec, 303196, 2252304
0102f81063040a40, 306363, 2256255
0102f81063045911, 308298, 2256154
0102f81063049730, 310832, 2251951
0102f81063040603, 302845, 2256254
0102f8106304e452, 303058, 2252834
0102f8106304f7de, 303105, 2251904
0102f8106304aa01, 304166, 2254734
0102f81063041078, 305960, 2252820
0102f810632077eb, 307785, 2257005
0102f81063040869, 308320, 2254850
0102f81063048b10, 302778, 2252421
0102f81063046a5a, 303940, 2251175
0102f8106304640d, 304414, 2253355
0102f8106304d268, 305457, 2253609
0102f81063041e94, 305804, 2253299
0102f8106304b47f, 308991, 2251755
8102f8100000d8c7, 307090, 2253195
8102f8100000d8f4, 302074, 2256019
0102f8106304150e, 303812, 2252714
0102f8106304f843, 305216, 2254173
0102f8106304fd2a, 306425, 2255375
0102f81063043f07, 302010, 2256950
0102f81063048c12, 302545, 2252157
0102f8106304ce2c, 307330, 2252400
0102f8106304ca4a, 308298, 2256154
8102f8100000d8be, 304536, 2253390
0102f8106304bd56, 302845, 2256254
0102f81063048811, 303837, 2254156
0102f8106304cc4f, 305037, 2256143
0102f81063041fc1, 307330, 2252400
0102f810630443aa, 307330, 2252400
8102f8100000d8bf, 307050, 2253850
0102f81063045b72, 304370, 2253785
0102f810630480f0, 307035, 2254886
0102f8106320f598, 308777, 2256824
0102f8106320b08e, 311237, 2255912
0102f81063041b44, 304536, 2253390
0102f81063041ecf, 305255, 2251095
0102f81063045699, 305557, 2256644
8102f8100000d8de, 306407, 2253679
0102f81063046f3e, 304862, 2253976
0102f81063040a10, 305475, 2253560
0102f810630498b2, 306407, 2253679
0102f8106304f7eb, 307090, 2253195
0102f810630407f4, 303837, 2254156
0102f81063040809, 307796, 2255300
8102f8100000dada, 305378, 2253496
0102f81063048e1b, 302074, 2256019
0102f8106304f7db, 303105, 2251904
0102f8106304af30, 303575, 2255840
0102f81063040e65, 303840, 2252514
0102f8106304d56c, 305426, 2255076
0102f81063041d55, 305784, 2251965
0102f8106304ecd3, 305850, 2254456
0102f810630467bb, 306363, 2256255
0102f8106304be4d, 307318, 2250995
0102f810630483c9, 307995, 2251441
8102f8100000d8c9, 305765, 2251995
0102f81063048600, 303353, 2255080
0102f81063045e00, 304988, 2254759
0102f810630467f7, 305988, 2254134
0102f8106304f665, 309240, 2252540
0102f810630472c7, 302545, 2252157
0102f81063048512, 303530, 2253410
0102f8106304712f, 304370, 2253785
0102f81063040f72, 304988, 2254759
0102f81063049df7, 305484, 2253296
0102f81063040012, 305765, 2251995
0102f81063045842, 306407, 2253679
0102f81063047eac, 307035, 2254886
0102f81063047d87, 307318, 2250995
0102f810632054a2, 311237, 2255912
8102f8100000d8ed, 302255, 2253090
0102f8106304b502, 302041, 2254590
0102f8106304bb44, 303196, 2252304
0102f81063049202, 304484, 2252192
0102f8106304837a, 305046, 2256487
0102f81063048ca3, 305465, 2253325
0102f810630466d5, 305255, 2251095
0102f81063040850, 305475, 2253560
0102f810630455f5, 305988, 2254134
0102f8106304f926, 306106, 2254740
0102f8106304c040, 307796, 2255300
0102f81063047b03, 308991, 2251755
8102f8100000d8a5, 303732, 2256210
8102f8100000d90c, 305804, 2253299
0102f8106304ac79, 302074, 2256019
0102f81063048e11, 302255, 2253090
0102f81063048601, 303353, 2255080
0102f81063046177, 304619, 2254974
0102f81063044034, 305031, 2252899
0102f810630495b3, 301476, 2252503
0102f81063048c10, 302545, 2252157
0102f8106304b612, 302560, 2254110
0102f81063048b77, 304370, 2253785
0102f8106304537a, 304640, 2253002
0102f8106320e8de, 308570, 2257000
0102f8106304ad27, 309335, 2255389
8102f8100000d8dc, 304484, 2252192
8102f8100000d8e4, 305426, 2255076
0102f81063045038, 302074, 2256019
0102f8106304f54a, 302255, 2253090
0102f8106304f591, 304795, 2253398
0102f8106304c65c, 305960, 2252820
0102f8106304062f, 306785, 2252142
8102f8100000d8e2, 306425, 2255375
0102f8106304822f, 303940, 2251175
0102f8106304feef, 304795, 2253398
0102f81063047b55, 306407, 2253679
0102f8106304081a, 306425, 2255375
0102f81063040a72, 306450, 2252025
0102f8106304f7ee, 307090, 2253195
8102f8100000d8d5, 306106, 2254740
8102f8100000da9f, 301989, 2253909
0102f8106304c3ef, 303732, 2256210
0102f81063046bcb, 305784, 2251965
0102f8106304cf73, 307342, 2254305
0102f81063049210, 304484, 2252192
0102f81063049bb4, 305031, 2252899
0102f81063043c6b, 305475, 2253560
8102f8100000d8e6, 305037, 2256143
0102f8106304febd, 303940, 2251175
0102f81063043b9f, 304370, 2253785
0102f81063042c39, 305804, 2253299
0102f810630434a8, 309240, 2252540
8102f8100000d8b8, 303353, 2255080
0102f81063046b21, 302845, 2256254
0102f810630477e0, 304795, 2253398
0102f81063047972, 305046, 2256487
0102f8106304ebd4, 308492, 2255526
0102f81063201690, 311237, 2255912
0102f81063048b11, 302778, 2252421
0102f8106304b902, 303196, 2252304
0102f8106304594c, 305037, 2256143
0102f81063040a41, 306363, 2256255
0102f8106304ef60, 307170, 2256160
0102f810630482d9, 308927, 2254072
0102f8106304d005, 303058, 2252834
0102f81063048bec, 304988, 2254759
0102f8106304ae53, 305557, 2256644
0102f8106304eb84, 307035, 2254886
8102f8100000d90b, 306296, 2251131
0102f81063040acc, 301494, 2256919
